brand,details,price,year,mileage,fuel,gearbox,power
seat,"2.0 TDI, Serv.kniha",126000,2012,190007,Nafta,Manuální,-1.0
renault,"1.4 TCe, Serv.kniha",115000,2010,116247,Benzín,Manuální,-1.0
kia,"1.6 T-GDI, Navi",410000,2019,65403,Benzín,Manuální,-1.0
audi,55TFSI e quattro S-line 360kam,1459000,2019,130000,Hybridní,Automatická,-1.0
skoda,1.4 TSI,249000,2014,123973,Benzín,Manuální,-1.0
volvo,"2,0 T8  Ultra Dark",2239900,2025,5,Hybridní,Automatická,-1.0
volvo,"2,0 T8  Ultra Dark",2194900,2025,5,Hybridní,Automatická,-1.0
volvo,"2,0 B5  Plus Dark",1759900,2025,5,Benzín,Automatická,-1.0
honda,"1,6 DTEC Executive",219900,2015,188031,Nafta,Manuální,-1.0
opel,"1,4 i 16v, klimatizace, ABS,",119990,2012,143000,Benzín,Manuální,-1.0
fiat,"1,2   51kW,LOUNGE,SERVISKA",199900,2017,72417,Benzín,Manuální,51.0
bmw,20d*xDrive*M*LED*KAMERA*CARPLA,1199000,2023,44240,Nafta,Automatická,-1.0
seat,FR DSG Pano Kessy LED Kamera,289000,2018,179100,Benzín,Automatická,-1.0
hyundai,"1.0 T-GDI, Family Smart",340000,2022,78243,Benzín,Automatická,-1.0
skoda,1.4 16V,59000,2003,157665,Benzín,Manuální,-1.0
skoda,"1.2, za dobrou cenu",50000,2010,218283,Benzín,Manuální,-1.0
citroen,"1.6 BlueHDi, Navi",150000,2015,174743,Nafta,Manuální,-1.0
peugeot,"2.0 BlueHDi, 7 míst, ČR,1.maj",100000,2011,263770,Nafta,Manuální,-1.0
citroen,"1.5 BlueHDi, Feel, 5Míst",330000,2019,134627,Nafta,Manuální,-1.0
audi,"3.0 TDI, 4X4, Automat",290000,2013,239356,Nafta,Automatická,-1.0
peugeot,super stav,60000,2004,260000,Benzín,Unknown,-1.0
kia,"2.2 CRDi, Head Up, Ventilace",1350000,2025,178,Nafta,Automatická,-1.0
kia,"Standard Range, Automat, ČR",750000,2025,3147,Elektro,Automatická,-1.0
toyota,"2.5 Hybrid, Selection, 4X4",580000,2020,181779,Hybridní,Automatická,-1.0
seat,"1.5 TSI, FR, Automat, ČR,1.maj",620000,2022,17304,Benzín,Automatická,-1.0
toyota,"ADVENTURE 1,5 HYBRID 4X4 E-CVT",599900,2023,21356,Hybridní,Automatická,-1.0
volvo,"Volvo XC60, 2.4 D,AWD, 181HP",379000,2014,219500,Nafta,Automatická,-1.0
skoda,"1,9 TDI 66 KW ROZVODY ROTAČKA",69800,2004,266140,Nafta,Manuální,66.0
audi,55 TFSI quattro S-line Tažné,1169000,2019,95000,Benzín,Automatická,-1.0
audi,55TFSI AWD S-line kůže Valcona,1189000,2019,90000,Benzín,Automatická,-1.0
skoda,Combi Ambition 2.0 TDI,374000,2022,154878,Nafta,Manuální,-1.0
peugeot,"1.2PureTech,74kW,ALLURE,MAN6",399900,2023,57078,Benzín,Manuální,74.0
peugeot,Allure L3 2.2 BlueHDi 180 S&S,1223310,2026,2,Nafta,Automatická,-1.0
honda,2.0eHEV 135kW ELEGANCE 26,789900,2026,13,Hybridní,Automatická,135.0
skoda,"1,2 HTP 51 KW STK",59800,2008,180467,Benzín,Manuální,51.0
skoda,TDI 85kW,557000,2023,88886,Nafta,Automatická,85.0
peugeot,"1.2PureTech,96kW,ALLURE,MAN6",399900,2022,31686,Benzín,Manuální,96.0
peugeot,"1.5BlueHDi,96kW,ACTIVE,MAN6",389900,2022,61540,Nafta,Manuální,96.0
fiat,i51 kW,89900,2011,156858,Benzín,Manuální,51.0
volvo,B4 AUT PLUS BLACK EDITION,949000,2026,0,Benzín,Automatická,-1.0
volkswagen,Variant Life 1.5 TSI,424000,2022,49444,Benzín,Manuální,-1.0
mazda,3.3D 187kw Homura A8 AVD MAX,999000,2023,74000,Nafta,Automatická,187.0
audi,55 TFSI QUATTRO,1299900,2023,108217,Benzín,Automatická,-1.0
honda,"1,5 e:HEV Elegance",634900,2025,10,Hybridní,Automatická,-1.0
renault,ČR 1.2i 55KW – 5sedadel,34900,2008,208000,Benzín,Manuální,55.0
toyota,"2,5 HEV Executive",999900,2025,1958,Hybridní,Automatická,-1.0
seat,FR 2.0 TFSI 147kW SERVIS.KNIHA,129999,2008,195465,Benzín,Manuální,147.0
toyota,"1.5 Dual VVT-i, ČR,1.maj",320000,2020,24620,Benzín,Manuální,-1.0
ford,2.0 140 KW LED ACC SONY Tažné,419000,2020,123000,Nafta,Automatická,140.0
ford,2.0 LED ACC TITANIUM 8AT ECOBL,389000,2022,138000,Nafta,Automatická,-1.0
opel,Unknown,32000,2011,270976,Nafta,Manuální,-1.0
volvo,T2 FWD // CORE // Kůže,679000,2024,35865,Benzín,Automatická,-1.0
citroen,"2,0 HDi 16V (88kW)*6 MÍSTNÉ*",124900,2008,193504,Nafta,Manuální,88.0
toyota,Tailgate L2 2.0 D- 5D 130 kW,714990,2020,71303,Nafta,Automatická,130.0
hyundai,"2,2 CRDI 147 kW AUT 4x4 CZ",319999,2016,187133,Nafta,Automatická,147.0
mazda,"2.0 CD, 7 míst",40000,2007,291583,Nafta,Manuální,-1.0
audi,S-line 3.0 TDI 200 kW,769990,2016,93889,Nafta,Automatická,200.0
hyundai,WG 1.0T-GDi 88kW DCT SMART,369900,2021,66264,Benzín,Automatická,88.0
citroen,"1,5 HDI,Exclusive,7míst,kůže,n",330000,2020,136597,Nafta,Manuální,-1.0
opel,"AUTOMAT 1,7 CDTI 74 KW STK",124800,2010,218700,Nafta,Automatická,74.0
renault,L2 Equilibre dCi 150 8 míst,923500,2024,3,Nafta,Manuální,-1.0
citroen,"MAX 1.2T - 130k, EAT8",478000,2024,3380,Benzín,Automatická,-1.0
peugeot,Allure 1.2 PureTech 100k MAN6,525000,2025,1,Benzín,Manuální,-1.0
opel,"1,4 i TURBO 103 kW Cosmo",89999,2012,230401,Benzín,Manuální,103.0
volvo,T6 AWD RECHARGE // ULTRA DARK,999000,2024,9274,Hybridní,Automatická,-1.0
kia,Gold,695000,2022,81000,Elektro,Automatická,-1.0
peugeot,"2,0 BlueHDI 110kW 1.Maj DPH CZ",209999,2015,175726,Nafta,Manuální,110.0
peugeot,"1.6 HDi, ČR,1.maj",210000,2017,240000,Nafta,Manuální,-1.0
toyota,2.5 Hybrid e-CVT 4WD Selection,770000,2021,110000,Hybridní,Automatická,-1.0
volvo,B4 AWD Momentum Pro,759999,2021,69489,Nafta,Automatická,-1.0
volvo,B5 AWD R-Design,999999,2021,137606,Nafta,Automatická,-1.0
renault,"III 1.9dCi BOSE,ALU,NAVI,TOP",79999,2009,251100,Nafta,Manuální,-1.0
seat,1.0 TSI Reference,349900,2022,26275,Benzín,Manuální,-1.0
volkswagen,Kombi Maxi 2.0 TDI 75kW,396000,2020,136422,Nafta,Manuální,75.0
ford,"1.6 důchodce,garáž,TOP STAV!",129000,2008,118338,Benzín,Manuální,-1.0
volkswagen,"2,0 TDI DSG CZ Highline DPH",599999,2020,81578,Nafta,Automatická,-1.0
opel,2.0CDTi 88kW Klima Tempomat,68000,2015,338000,Nafta,Manuální,88.0
toyota,"1,5i HYBRID AUTOMAT",299000,2015,94000,Hybridní,Automatická,-1.0
audi,"2.0 SPORTBACK, PŮVOD ČR",699000,2019,58500,Benzín,Automatická,-1.0
mercedes-benz,"S400d, 4MATIC, nelze odeč. DPH",1299000,2017,159000,Nafta,Automatická,-1.0
kia,1.6CRDI 94KW ČR 2.MAJ DPH!,119000,2014,255452,Nafta,Manuální,94.0
volvo,"D2, NOVÁ CENA, Automat, Navi",140000,2014,204157,Nafta,Automatická,-1.0
mercedes-benz,53*AMG*4M+*HUD*VZDUCH*TAŽNÉ,2249000,2023,33801,Benzín,Automatická,-1.0
renault,techno mild hybrid 140 EDC,631800,2026,10,Benzín,Unknown,-1.0
renault,esprit Alpine mild hybrid 140,710700,2026,10,Benzín,Unknown,-1.0
ford,"1.6 TDCi, Klima, El. okna",100000,2012,179459,Nafta,Manuální,-1.0
seat,2l TDI 110KW 4x2 DSG,478000,2021,196600,Nafta,Automatická,110.0
ford,2.0TDC MANUÁL SENZORY SERVISKA,212000,2015,209908,Nafta,Manuální,-1.0
mercedes-benz,400d 4M COUPE AMG PREMIUM PLUS,1699900,2023,111680,Nafta,Automatická,-1.0
mazda,"Mazda 3, 2.0 Skyactiv-G",425000,2019,44000,Benzín,Manuální,-1.0
toyota,Unknown,642510,2024,21315,Nafta,Manuální,-1.0
citroen,Cactus 1.6HDi 73 kW KLIMA,99900,2015,236000,Nafta,Manuální,73.0
kia,1.6 GDI,199000,2016,122232,Benzín,Manuální,-1.0
audi,1.8 TFSI - SPORTBACK - S line,259000,2016,164000,Benzín,Manuální,-1.0
bmw,40D*XDRIVE*SKY-L*360*TAŽNÉ,2249000,2023,36552,Nafta,Automatická,-1.0
mercedes-benz,180*PROGRESSIVE*KAMERA*CARPLAY,749000,2023,32849,Benzín,Automatická,-1.0
mercedes-benz,200d*PROGRESSIVE*LED*CARPLAY*K,779000,2023,36019,Nafta,Automatická,-1.0
mercedes-benz,300d*4M*360*DISTRONIC*LED*CZ,1399000,2023,60720,Nafta,Automatická,-1.0
kia,"1.5 T-GDI MHEV, Automat",370000,2021,58275,Benzín,Automatická,-1.0
fiat,"FIAT 500, 1,2 38500 km",189000,2016,38500,Benzín,Manuální,-1.0
audi,2.0 TDI 150 kW Quattro,1299900,2024,51675,Nafta,Automatická,150.0
nissan,"1.6dCi,xenon,autoAC",140000,2012,222999,Nafta,Manuální,-1.0
mazda,"2.0i 4x4,ČR,AT,navi",220000,2012,223556,Benzín,Automatická,-1.0
renault,"1.4i,1.maj,ČR,Klima",69500,2007,125656,Benzín,Manuální,-1.0
peugeot,"2.0 HDi 7míst,Allure,LED",350000,2017,150937,Nafta,Manuální,-1.0
opel,"1.4T,Cosmo,kůže,navi",200000,2014,139520,Benzín,Manuální,-1.0
opel,"1.2T,Edition,kamera,navi",275000,2019,108023,Benzín,Manuální,-1.0
opel,"1.2i,ČR,AC,el. výbava",80000,2010,111325,Benzín,Manuální,-1.0
nissan,1.6,82000,2010,202565,Benzín,Manuální,-1.0
citroen,"1.5HDi MAXi,ČR,AT,navi",370000,2019,125771,Nafta,Automatická,-1.0
citroen,"1.4i,1.maj,ČR,STK10/27,AC",110000,2010,57079,Benzín,Manuální,-1.0
opel,"1.4 T,Cosmo,kůže,navi",189000,2017,132612,Benzín,Manuální,-1.0
peugeot,"1.5HDi,ČR,AT",380000,2018,89878,Nafta,Automatická,-1.0
fiat,"1.2i,STK1/28",80000,2008,147674,Benzín,Manuální,-1.0
peugeot,"1.4i,ČR,STK9/27",35000,2007,182954,LPG + benzín,Manuální,-1.0
opel,"1.4i,AC,temp",110000,2012,70016,Benzín,Manuální,-1.0
fiat,1.4 t-jet 88 kw,159000,2017,187000,Benzín,Manuální,88.0
bmw,"2.0d,AT,LED,autoAC",339000,2016,174625,Nafta,Automatická,-1.0
peugeot,"1.2PT,2.maj,ČR,Active",130000,2017,112240,Benzín,Manuální,-1.0
peugeot,"1.5HDi,ČR,LED,autoAC",340000,2020,114839,Nafta,Manuální,-1.0
toyota,"1.4 D-4D 4x4,AC,kůže",139000,2009,113946,Nafta,Manuální,-1.0
honda,"2.0i-MMD HEV, 4X4, Automat",620000,2021,99152,Hybridní,Automatická,-1.0
toyota,"1,5 VVT-i Style Tech Automat",459000,2023,59442,Benzín,Automatická,-1.0
mazda,2.0 Skyactiv-G 90 kW,419900,2020,24088,Benzín,Manuální,90.0
opel,1.6 CDTi 100 kW Navi Tempomat,180000,2015,155000,Nafta,Manuální,100.0
audi,2.0 TDI NAVI XENON SERVISKA,299000,2016,189400,Nafta,Manuální,-1.0
audi,2.0 TFSI NAVI VIRTUAL WEBASTO,329000,2018,237000,Benzín,Automatická,-1.0
toyota,1.6-NÍZKÁ SPOTŘEBA-NAVI-KAMERA,219900,2014,142500,Nafta,Manuální,-1.0
kia,1.4-PRAV.ZNAČK.SERVIS-TOP STAV,369900,2020,45000,Benzín,Manuální,-1.0
audi,45TFSI quattro Cockpit Matrix,829000,2020,49930,Benzín,Automatická,-1.0
volkswagen,"2.0TDi,DSG,LED,navi",380000,2019,220049,Nafta,Automatická,-1.0
ford,"2.0TDCi,2.maj,autoAC",200000,2018,211546,Nafta,Manuální,-1.0
mazda,"1.5i,2.maj,ČR,AC,tempo",249000,2014,88854,Benzín,Manuální,-1.0
skoda,"2.0 TDi,Ambition,DSG",339000,2022,191989,Nafta,Automatická,-1.0
audi,"2.0tdi,AT,navi,xenon",370000,2017,144484,Nafta,Automatická,-1.0
ford,"2.0TDCi,AT,autoAC",260000,2016,211192,Nafta,Automatická,-1.0
opel,"2.0 Tourer,Automat",230000,2018,209824,Nafta,Automatická,-1.0
peugeot,"ALLURE PACK 1,2PT 130k EAT8",426000,2022,23580,Benzín,Automatická,-1.0
citroen,"1,2 PT 96kW AT Shine 10tkm.",449900,2023,10110,Benzín,Automatická,96.0
citroen,"1,5 HDi 96kW AT Max.20tkm ČR",588900,2025,20530,Nafta,Automatická,96.0
citroen,"1,5 HDi 96kW AT Max.20tkm ČR",588900,2025,20350,Nafta,Automatická,96.0
nissan,"1,6 i 84kW Nové STK Tažné",69900,2010,273410,Benzín,Manuální,84.0
peugeot,51kWh GT-line PANO.ČR,529900,2024,49600,Elektro,Automatická,51.0
peugeot,"1,6 HDI Allure PANO. 2xSady k.",169900,2016,137000,Nafta,Manuální,-1.0
peugeot,"1,6 PHEV 225k. GT-line 12tkm!",719900,2024,12910,Hybridní,Automatická,-1.0
volvo,"2,0 T5 250k.Mom.PRO BLIS Pilot",579900,2019,111300,Benzín,Automatická,-1.0
hyundai,"1,0  Smart Automat - v záruce",389000,2023,47297,Benzín,Automatická,-1.0
audi,2.5 TFSI quattro*Navi*Led*DAB*,1338260,2022,31440,Benzín,Automatická,-1.0
opel,1.4 i 74 kW,199990,2018,86578,Benzín,Manuální,74.0
toyota,SELECTION  2.5 Plug -in Hybrid,1179900,2025,15000,Hybridní,Automatická,-1.0
citroen,"1,5 PLUS Diesel 100k+ ZIMA",564901,2026,500,Nafta,Manuální,-1.0
peugeot,"ALLURE, 110k, HYBRID, Automat",595000,2026,2,Hybridní,Automatická,-1.0
peugeot,"ALLURE, Pack Vision, GRIP Cont",544000,2026,2,Benzín,Manuální,-1.0
skoda,"2,0 TDI DSG First Ultimate ACC",684000,2024,42910,Nafta,Automatická,-1.0
seat,"2,0 TDi 110KW DSG FR ST ČR DPH",559000,2023,81981,Nafta,Automatická,110.0
fiat,1.4 Turbo Easy 88 kW,189999,2016,165434,Benzín,Manuální,88.0
fiat,"1.6 MultiJet, Bus, 8Míst",300000,2018,254801,Nafta,Manuální,-1.0
peugeot,"BUSINESS, 110k, HYBRID, Automa",539000,2026,2,Hybridní,Automatická,-1.0
citroen,"1.2 PureTech, ČR,1.maj",270000,2022,16381,Benzín,Manuální,-1.0
subaru,"2,5i-S CVT s ES Executive, CZ",599000,2019,89900,Benzín,Unknown,-1.0
renault,"0,9 TCe,56kW,1majČR,Serv.kn.",179900,2020,77000,Benzín,Manuální,56.0
opel,"1,4i 64kW 2014*VÝHŘEV SEDADEL*",96000,2014,94917,Benzín,Manuální,64.0
peugeot,"ALLURE, 110k, HYBRID, Automat",595000,2026,2,Hybridní,Automatická,-1.0
citroen,1.4i 16V 65 kW,54900,2008,138788,Benzín,Manuální,65.0
volvo,D3 FWD Drive-E Momentum,349000,2019,200816,Nafta,Manuální,-1.0
renault,"1.0 TCe, ČR,1.maj, Serv.kniha",400000,2023,18280,Benzín,Manuální,-1.0
ford,"1.5 EcoBoost, Serv.kniha, Navi",330000,2019,92435,Benzín,Manuální,-1.0
skoda,2.0 TDI 147kW DSG Style,557000,2022,107459,Nafta,Automatická,147.0
peugeot,"ALLURE, Vision, Navigation, Ke",519000,2026,2,Benzín,Manuální,-1.0
ford,2.0EcoBlue ÚPR. PRO VOZÍČKÁŘE,447000,2017,181908,Nafta,Manuální,-1.0
renault,"Cabrio1,6 16V KARMANN+zim.kola",59000,2008,134800,Benzín,Manuální,-1.0
peugeot,"1,4",44900,2008,102035,Benzín,Manuální,-1.0
toyota,"2,8 AT INVINCIBLE",1149900,2023,39351,Nafta,Automatická,-1.0
toyota,"1,5 AT EXECUTIVE VIP",619900,2025,5200,Hybridní,Automatická,-1.0
toyota,"1,5 EXECUTIVE",669900,2025,3996,Hybridní,Automatická,-1.0
citroen,1.6 VTi 72 kW,129990,2014,199152,Benzín,Manuální,72.0
audi,50 TDI S-line,1016400,2020,226000,Nafta,Automatická,-1.0
toyota,MC24 1.5L,737007,2026,6,Nafta,Manuální,-1.0
peugeot,2.0HDI FULL JBL XENON,249000,2011,186986,Nafta,Manuální,-1.0
citroen,"1,4 i",38000,2007,188000,Benzín,Manuální,-1.0
peugeot,STYLE PureTech 100k MAN6,369000,2026,3,Benzín,Manuální,-1.0
volvo,B4 FWD // MOMENTUM,549000,2020,71850,Benzín,Automatická,-1.0
peugeot,STYLE PureTech 100k MAN6,369000,2026,3,Benzín,Manuální,-1.0
seat,1.4 TSI 110kw 7 míst,365000,2017,198000,Benzín,Manuální,110.0
peugeot,"1,2 BUSINESS Hybrid 110 e-DCS6",539500,2025,5,Hybridní,Automatická,-1.0
citroen,"1,5 XL MAX nafta130k+XTR+ZIMA",697900,2025,1,Nafta,Manuální,-1.0
peugeot,"1,5 GT BlueHDi 130 S&S EAT8",779000,2025,5,Nafta,Automatická,-1.0
peugeot,"1,5 LONG ALLURE BlueHDi 130 S&",687000,2025,5,Nafta,Manuální,-1.0
audi,"50TDI,S-LINE,NEZ.TOPENÍ,ČR,DPH",999000,2022,173153,Nafta,Automatická,-1.0
kia,"Comfort 1,0 50kW AMT5",415980,2025,5,Benzín,Manuální,50.0
opel,Elegance 1.5 90 kW,269990,2022,118270,Nafta,Automatická,90.0
toyota,STYLE 1.5 Hybrid FWD 116k,649900,2025,0,Hybridní,Automatická,-1.0
toyota,2.0 129kW,529000,2020,127000,Nafta,Manuální,129.0
mercedes-benz,300 D 4MATIC,1349150,2021,48613,Nafta,Automatická,-1.0
citroen,PLUS 1.5 BlueHDi 100k + kamera,549900,2026,2,Nafta,Manuální,-1.0
bmw,2.0,209000,2014,248000,Nafta,Manuální,-1.0
citroen,"1,2 16 V",149000,2017,122000,Benzín,Manuální,-1.0
volvo,"2,4 D5 AWD",329000,2017,307000,Nafta,Automatická,-1.0
kia,"1,6 i 1.majitel ČR PLNÝ SERVIS",99900,2010,163937,Benzín,Manuální,-1.0
kia,"1,6 TGDi AT 4x4 GT Line KŮŽE",419900,2020,133800,Benzín,Automatická,-1.0
peugeot,ALLURE PureTech 110 S&S MAN6,651000,2026,0,Benzín,Manuální,-1.0
peugeot,SW STYLE Hybrid 145k e-DCS6,594000,2026,1,Hybridní,Automatická,-1.0
seat,1.5 TSI / 85 kW Style,499900,2026,0,Benzín,Manuální,85.0
seat,"1,6 +LPG",69000,2008,208000,LPG + benzín,Manuální,-1.0
audi,Audi TT mk2,380000,2006,247300,Benzín,Manuální,-1.0
opel,"2.0 CDTi 128 kW, aut,Innov,DPH",354900,2020,141969,Nafta,Automatická,128.0
honda,"1,5VTEC Turbo Elegance AWD CVT",519000,2020,120451,Benzín,Automatická,-1.0
honda,"2,0 e:HEV Advance",869900,2026,10,Hybridní,Automatická,-1.0
honda,"2,2 i-DETC Sport 2maj.",129000,2012,213240,Nafta,Manuální,-1.0
toyota,"2,5 Odp. DPH  Hybrid XLE Sport",1390000,2021,68416,Hybridní,Automatická,-1.0
peugeot,"1.2,PureTech,CZ,ALLURE",159900,2014,164627,Benzín,Manuální,-1.0
toyota,2.8L Diesel - 4x4 - 6 AT,1249900,2025,15000,Nafta,Automatická,-1.0
volkswagen,2.0 TDI 110kW DSG - záruka,448000,2022,158341,Nafta,Automatická,110.0
fiat,1.4i 6G 10.2016 52966km !!,174000,2016,52966,Benzín,Manuální,-1.0
toyota,"2.0 D-4D, 8 míst, L1",950000,2024,12804,Nafta,Automatická,-1.0
mazda,2.0i G-122 Ad.LED Navi Bose,399000,2019,104608,Benzín,Manuální,-1.0
nissan,"2,5 DCi",169900,2006,149300,Nafta,Manuální,-1.0
peugeot,"1.2 i,130HP,ČR,1.maj.27.000km",368000,2020,27700,Benzín,Manuální,-1.0
seat,2.0 TSI DSG Cupra 4Drive ABT,449900,2017,178800,Benzín,Automatická,-1.0
honda,"2,0 e:HEV Sport",799900,2026,10,Hybridní,Automatická,-1.0
citroen,"1,6 i 88kW 5dv.",88000,2010,192920,Benzín,Manuální,88.0
kia,"ELITE 71,2 kWh + Pakety",1124980,2025,200,Elektro,Manuální,2.0
audi,Audi A4 1.9 TDI 85kw 2005,99000,2005,187000,Nafta,Manuální,85.0
volvo,"2,0 B5  Plus Dark",1499900,2025,5,Benzín,Manuální,-1.0
volvo,"2,0 T8  Ultra Dark",2190990,2025,5,Hybridní,Automatická,-1.0
skoda,---ZÁLOHOVÁNO---,485000,2021,141241,Nafta,Automatická,-1.0
kia,1.5 T-GDi SPIN 2025 SLEVA,489900,2024,1261,Benzín,Manuální,-1.0
peugeot,BUSINESS Hybrid 145 e-DCS6,729000,2026,0,Hybridní,Automatická,-1.0
kia,"Comfort 1,0 50kW AMT5",424980,2026,5,Benzín,Manuální,50.0
audi,"2,0 TDI 147kW QUATTRO",529000,2021,235000,Nafta,Automatická,147.0
audi,e-tron Perf. S-Line Tech+,1699000,2025,45000,Elektro,Automatická,-1.0
volvo,B4 AWD Plus NezTop Kam Kůže,1149000,2022,91890,Nafta,Automatická,-1.0
audi,45TFSI quattro Kamera Taž Matr,999000,2022,71000,Benzín,Automatická,-1.0
subaru,Subaru WRX STI,790000,2014,78000,Benzín,Manuální,-1.0
nissan,1.5DCi EVALIA 7MÍST odp.DPH,139900,2014,261380,Nafta,Manuální,-1.0
audi,Audi TT MK3 diesel,380000,2015,252100,Nafta,Manuální,-1.0
peugeot,BUSINESS Hybrid 145 e-DCS6,729000,2026,0,Hybridní,Automatická,-1.0
seat,"1,2 TSI 77Kw Style",124900,2013,203549,Benzín,Manuální,77.0
citroen,C3 MAX Hybrid 110k Automatic,519400,2026,25,Hybridní,Automatická,-1.0
seat,1.0 TSI / 81 kW Xperience,409900,2022,31643,Benzín,Manuální,81.0
kia,Ceed sw,480000,2023,16300,Benzín,Manuální,-1.0
kia,GT AWD 3.3 V6 370hp Head-up,889000,2018,77500,Benzín,Automatická,-1.0
toyota,1.5D 130k VIP 7S Long,825000,2026,5000,Nafta,Automatická,-1.0
kia,"1.4 CVVT 66kw, serv.kn., klima",159000,2013,59479,Benzín,Manuální,66.0
ford,"2.0d mhev 150ps, záruka",419000,2022,99000,Nafta,Manuální,-1.0
seat,1.5 TSI / 110 kW Xperience DSG,559900,2022,75152,Benzín,Automatická,110.0
bmw,435xi Cabrio,599000,2016,77341,Benzín,Automatická,-1.0
citroen,C3 MAX Hybrid 110k Automatic,531400,2026,25,Hybridní,Automatická,-1.0
peugeot,"1,2 PureTech Automat",228000,2019,79400,Benzín,Automatická,-1.0
opel,"HIT 1,2 TURBO 100kW MT6",491511,2025,2,Benzín,Manuální,100.0
bmw,xDrive40,1936250,2026,0,Elektro,Unknown,-1.0
bmw,xDrive20d,1543597,2026,0,Nafta,Automatická,-1.0
bmw,Sedan,4168818,2026,0,Hybridní,Unknown,-1.0
bmw,xDrive40d,2349156,2026,0,Nafta,Automatická,-1.0
peugeot,"1.6 115kw, MOŽNÉ SPLÁTKY",49000,2011,189000,Benzín,Manuální,115.0
skoda,"SPORTLINE 1,5 TSI 110 kW DSG",819000,2024,12232,Benzín,Automatická,110.0
toyota,1.8L hybrid CVT2x4Comfort Tech,699900,2026,0,Hybridní,Automatická,-1.0
toyota,"2.0 D-4D, VIP, 8 míst, L2",720000,2020,100467,Nafta,Automatická,-1.0
subaru,"2,4T WILDERNESS, Top výbava",999000,2024,35000,Benzín,Automatická,-1.0
seat,2.0 TDI / 110 kW Xcellence,289900,2017,170822,Nafta,Manuální,110.0
kia,"1.5 T-GDI, Top, ČR,1.maj",380000,2022,72145,Benzín,Manuální,-1.0
audi,"1,4 TFSi DSG PR.SERVIS,TOP STA",174900,2010,147846,Benzín,Automatická,-1.0
peugeot,1.2 PureTech / 74 kW Allure,299900,2022,35055,Benzín,Manuální,74.0
bmw,M50e|400kW|LCI|Pano|H&K|Adapt,1399000,2024,25630,Elektro,Unknown,400.0
renault,II 1.2 43kW STORIA KLIMA ČR,34900,2007,169679,Benzín,Manuální,43.0
honda,"1.8 i, Kožené sedačky",130000,2010,185078,Benzín,Manuální,-1.0
seat,Seat ibiza 1.2 TSI 77 kw,95000,2015,212000,Benzín,Manuální,77.0
kia,"1,6 T-GDI 7DCT TOP",769980,2024,29250,Benzín,Automatická,-1.0
renault,1.6 DCI,299000,2015,250000,Nafta,Manuální,-1.0
toyota,1.5 HEV 4x4 STYLE,699000,2026,0,Hybridní,Automatická,-1.0
opel,"1.2 Turbo, Serv.kniha, Kůže",260000,2021,68061,Benzín,Manuální,-1.0
toyota,"2,0 Hybrid e-CVT 178k AWD  GR",999000,2025,10000,Hybridní,Automatická,-1.0
volvo,B4 AWD,850000,2023,90315,Nafta,Automatická,-1.0
nissan,"1.5 e-Power, N-Connecta",590000,2023,45189,Hybridní,Automatická,-1.0
audi,SUV S line TDI quattro 210 kW,2379000,2026,0,Nafta,Automatická,210.0
audi,SUV S line TDI quattro 210 kW,2389000,2026,0,Nafta,Automatická,210.0
audi,3.0 TDi QUATTRO,509000,2016,219721,Nafta,Automatická,-1.0
honda,2.0e:HEV 135kW Sport  MR2026,844900,2026,12,Hybridní,Automatická,135.0
citroen,BERLINGO XL MAX 1.5 BlueHDi 13,672500,2026,25,Nafta,Manuální,-1.0
toyota,"2.2 D-4D, po STK",80000,2009,312702,Nafta,Manuální,-1.0
peugeot,"1.2 PureTech, Serv.kniha",180000,2018,106070,Benzín,Manuální,-1.0
kia,"1,6 T-GDI GPF 7DCT 4X4",842980,2026,10,Benzín,Automatická,-1.0
toyota,1.6i - CZ - 1.Majitel,165000,2011,127000,Benzín,Manuální,-1.0
opel,90kW 1.MAJ ČR NEHAVAR. ZÁRUKA!,199999,2021,169000,Nafta,Unknown,90.0
opel,"1.2, Klima, El. okna",130000,2014,85571,Benzín,Manuální,-1.0
fiat,1.4 1.MAJITEL ČR DPH,187007,2018,200000,Benzín,Manuální,-1.0
kia,"1.4 CVVT, ČR,1.maj, Serv.kniha",70000,2011,223179,Benzín,Manuální,-1.0
toyota,1.6 Valvematic,140000,2010,112597,Benzín,Manuální,-1.0
seat,"1.9 TDI, po STK, Tažné",65000,2007,275196,Nafta,Manuální,-1.0
kia,"1,6 TGDi 7DCT  Spin",631980,2025,5,Benzín,Automatická,-1.0
peugeot,ALLURE PureTech 100 S&S MAN6,533500,2025,3,Benzín,Manuální,-1.0
peugeot,ALLURE PureTech 100 S&S MAN6,533500,2025,2,Benzín,Manuální,-1.0
peugeot,ALLURE PureTech 100 S&S MAN6,515500,2025,1,Benzín,Manuální,-1.0
citroen,"1,6 88kw MULTISPACE,PANO,KLIMA",122000,2010,159000,Benzín,Manuální,88.0
mercedes-benz,200d,488000,2020,121656,Nafta,Automatická,-1.0
volvo,T8 ULTIMATE BRIGHT,1298000,2022,67432,Hybridní,Automatická,-1.0
honda,2.0e:HEV 135kW Sport  MR2026,827900,2026,13,Hybridní,Automatická,135.0
mazda,"2,5 140 PS Exc-line, AKCE!",757190,2026,6,Benzín,Manuální,-1.0
volvo,D5 ČR DPH 4X4 AUTOMAT TAŽNÉ,449007,2016,322000,Nafta,Automatická,-1.0
